<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ICE.BRN;D;20210125;000000;55.3800000;56.0200000;55.0700000;55.9100000;109175
ICE.BRN;D;20210126;000000;55.9300000;56.3400000;55.3900000;55.8700000;85113
ICE.BRN;D;20210127;000000;55.8400000;56.1900000;54.9400000;55.3000000;164586
ICE.BRN;D;20210128;000000;55.1800000;56.2200000;54.9100000;55.0300000;187567
ICE.BRN;D;20210129;000000;55.0400000;56.0200000;54.9000000;55.1000000;197528
ICE.BRN;D;20210131;000000;54.9100000;55.0300000;54.6000000;54.9100000;3372
ICE.BRN;D;20210201;000000;54.9100000;56.5300000;54.8100000;56.2100000;186362
ICE.BRN;D;20210202;000000;56.3500000;58.0500000;56.3300000;57.8200000;196174
ICE.BRN;D;20210203;000000;57.8500000;58.9400000;57.5000000;58.6700000;174328
ICE.BRN;D;20210204;000000;58.5900000;59.1200000;58.0400000;59.1100000;152979
ICE.BRN;D;20210205;000000;59.1700000;59.7800000;59.0800000;59.6200000;117936
ICE.BRN;D;20210207;000000;59.4300000;59.9100000;59.4300000;59.9100000;2225
ICE.BRN;D;20210208;000000;59.9100000;60.7200000;59.7700000;60.6600000;155064
ICE.BRN;D;20210209;000000;60.8000000;61.3400000;60.0500000;61.2900000;167657
ICE.BRN;D;20210210;000000;61.2100000;61.6900000;60.8700000;61.1000000;147101
ICE.BRN;D;20210211;000000;61.0100000;61.5000000;60.7200000;60.8600000;106883
ICE.BRN;D;20210212;000000;60.8200000;62.8300000;60.3500000;62.7100000;166393
ICE.BRN;D;20210213;000000;62.4300000;62.4300000;62.4300000;62.4300000;1
ICE.BRN;D;20210214;000000;62.8300000;63.4400000;62.8200000;63.0900000;4264
ICE.BRN;D;20210215;000000;63.0900000;63.7600000;63.0500000;63.3300000;115472
ICE.BRN;D;20210216;000000;63.4700000;63.7000000;62.6900000;63.5600000;168745
ICE.BRN;D;20210217;000000;63.1500000;64.9600000;62.7300000;64.8900000;204702
ICE.BRN;D;20210218;000000;65.0200000;65.5200000;63.2200000;63.5300000;193223
ICE.BRN;D;20210219;000000;63.3000000;63.9400000;62.0900000;62.8400000;161564
ICE.BRN;D;20210220;000000;62.9100000;62.9100000;62.9100000;62.9100000;1
ICE.BRN;D;20210221;000000;62.6800000;63.3600000;62.5500000;63.3200000;1185
ICE.BRN;D;20210222;000000;63.3100000;65.8500000;63.1800000;65.8000000;130217
ICE.BRN;D;20210223;000000;65.5100000;66.7900000;64.4700000;65.0900000;121591
ICE.BRN;D;20210224;000000;65.0600000;67.3100000;64.8000000;67.3100000;49030
ICE.BRN;D;20210225;000000;67.2000000;67.7000000;66.4800000;67.0800000;31444
ICE.BRN;D;20210226;000000;66.8900000;66.9000000;64.2500000;64.6300000;167246
ICE.BRN;D;20210227;000000;64.4200000;64.4200000;64.4200000;64.4200000;1
ICE.BRN;D;20210228;000000;64.8500000;65.4100000;64.6900000;65.3800000;2112
ICE.BRN;D;20210301;000000;65.3900000;65.9300000;63.1700000;63.3100000;186951
ICE.BRN;D;20210302;000000;63.1200000;64.1300000;62.3800000;62.6200000;210927
ICE.BRN;D;20210303;000000;62.3800000;64.7000000;62.3800000;63.9900000;209282
ICE.BRN;D;20210304;000000;64.1000000;67.7500000;63.3300000;67.2600000;319496
ICE.BRN;D;20210305;000000;67.1600000;69.6900000;66.6700000;69.6900000;219360
ICE.BRN;D;20210306;000000;69.3600000;69.3600000;69.3600000;69.3600000;1
ICE.BRN;D;20210307;000000;69.9700000;71.1600000;69.9400000;70.4200000;6531
ICE.BRN;D;20210308;000000;70.4400000;71.3800000;67.8000000;68.1200000;211363
ICE.BRN;D;20210309;000000;68.1300000;69.3300000;67.1200000;67.3000000;174218
ICE.BRN;D;20210310;000000;67.4600000;68.4200000;66.5000000;68.1800000;214312
ICE.BRN;D;20210311;000000;68.4500000;69.8400000;67.9900000;69.6200000;163237
ICE.BRN;D;20210312;000000;69.5900000;69.9000000;69.0300000;69.2300000;133248
ICE.BRN;D;20210314;000000;69.0800000;69.7200000;69.0700000;69.5000000;1612
ICE.BRN;D;20210315;000000;69.4900000;70.0300000;67.8200000;68.7900000;167130
ICE.BRN;D;20210316;000000;68.8100000;68.9400000;67.3600000;68.4700000;149275
ICE.BRN;D;20210317;000000;68.3900000;68.8900000;66.9600000;67.7400000;180678
ICE.BRN;D;20210318;000000;67.7700000;68.1500000;61.4500000;62.8700000;334604
ICE.BRN;D;20210319;000000;62.9900000;64.9500000;62.0700000;64.4600000;263030
ICE.BRN;D;20210321;000000;64.5300000;64.7600000;63.9200000;63.9700000;1354
ICE.BRN;D;20210322;000000;63.9900000;65.1200000;63.4500000;64.2900000;131287
ICE.BRN;D;20210323;000000;64.3000000;64.3000000;60.2700000;60.3800000;218034
ICE.BRN;D;20210324;000000;60.5000000;64.5700000;60.4700000;64.2200000;160551
ICE.BRN;D;20210325;000000;63.9900000;64.1900000;60.9800000;61.8400000;141197
ICE.BRN;D;20210326;000000;62.0100000;64.7500000;61.8500000;64.2200000;134804
ICE.BRN;D;20210328;000000;64.4300000;64.4800000;63.9400000;64.3700000;2205
ICE.BRN;D;20210329;000000;64.3700000;65.3400000;63.0100000;65.1900000;183264
ICE.BRN;D;20210330;000000;65.3900000;65.3900000;63.5000000;64.0200000;174893
ICE.BRN;D;20210331;000000;63.9500000;64.8300000;62.5300000;63.0700000;198324
ICE.BRN;D;20210401;000000;63.1200000;65.1700000;62.3800000;64.6500000;304764
ICE.BRN;D;20210404;000000;64.5700000;64.8100000;64.2700000;64.6500000;2553
ICE.BRN;D;20210405;000000;64.6500000;64.7600000;61.2500000;62.3000000;146030
ICE.BRN;D;20210406;000000;62.3200000;64.2800000;62.0800000;62.6500000;190633
ICE.BRN;D;20210407;000000;62.6000000;63.5500000;61.6000000;62.9000000;219071
ICE.BRN;D;20210408;000000;63.0200000;63.4300000;62.3800000;63.3700000;153244
ICE.BRN;D;20210409;000000;63.2800000;63.4900000;62.5700000;63.0500000;117831
ICE.BRN;D;20210411;000000;63.0600000;63.3200000;63.0200000;63.2700000;1434
ICE.BRN;D;20210412;000000;63.2800000;64.3100000;62.4100000;63.2000000;162648
ICE.BRN;D;20210413;000000;63.2400000;64.1900000;63.1800000;63.9600000;139573
ICE.BRN;D;20210414;000000;64.0100000;66.9000000;63.8800000;66.2800000;201361
ICE.BRN;D;20210415;000000;66.3800000;67.0300000;65.9500000;66.8400000;136336
ICE.BRN;D;20210416;000000;66.8600000;67.3800000;66.4400000;66.7200000;114344
ICE.BRN;D;20210418;000000;66.7000000;66.7700000;66.3800000;66.4000000;2192
ICE.BRN;D;20210419;000000;66.4000000;67.2300000;66.1700000;67.1600000;111035
ICE.BRN;D;20210420;000000;67.2000000;68.0800000;65.5100000;66.3100000;196607
ICE.BRN;D;20210421;000000;66.2200000;66.5200000;64.9600000;65.0800000;169683
ICE.BRN;D;20210422;000000;65.1300000;65.8300000;64.5800000;65.7500000;124541
ICE.BRN;D;20210423;000000;65.8000000;66.3000000;65.1600000;66.1200000;106086
ICE.BRN;D;20210425;000000;66.1000000;66.2000000;65.8400000;65.8700000;436
ICE.BRN;D;20210426;000000;65.8600000;66.2600000;63.9300000;65.1700000;126247
ICE.BRN;D;20210427;000000;65.3000000;66.2200000;65.0800000;66.0900000;126115
ICE.BRN;D;20210428;000000;66.0500000;67.3700000;65.5400000;66.5200000;190337
ICE.BRN;D;20210429;000000;66.6700000;68.4400000;66.6400000;68.0200000;181769
ICE.BRN;D;20210430;000000;67.9000000;67.9700000;66.2500000;66.4400000;187712
ICE.BRN;D;20210502;000000;66.7000000;66.9500000;66.6900000;66.9200000;556
ICE.BRN;D;20210503;000000;66.9300000;67.8200000;66.1000000;67.6600000;93494
ICE.BRN;D;20210504;000000;67.7500000;69.5000000;67.3700000;69.4900000;179461
ICE.BRN;D;20210505;000000;69.3500000;69.9500000;68.3500000;68.5500000;198774
ICE.BRN;D;20210506;000000;68.4700000;69.3700000;67.9300000;68.2800000;177697
ICE.BRN;D;20210507;000000;68.2600000;68.6500000;67.3900000;68.2700000;148711
ICE.BRN;D;20210509;000000;68.7400000;68.9900000;68.5700000;68.9000000;3550
ICE.BRN;D;20210510;000000;68.9200000;69.2000000;67.4100000;68.2200000;147198
ICE.BRN;D;20210511;000000;68.2900000;68.7500000;67.1300000;68.6500000;191496
ICE.BRN;D;20210512;000000;68.7800000;69.9000000;68.1800000;69.0000000;188210
ICE.BRN;D;20210513;000000;68.8800000;69.0400000;66.4800000;67.0500000;203148
ICE.BRN;D;20210514;000000;67.0000000;68.8900000;66.5000000;68.8300000;166670
ICE.BRN;D;20210516;000000;68.9200000;69.0400000;68.7400000;68.9100000;1762
ICE.BRN;D;20210517;000000;68.9000000;69.6200000;68.1800000;69.6000000;131444
ICE.BRN;D;20210518;000000;69.6100000;70.2400000;67.2800000;68.5900000;216751
ICE.BRN;D;20210519;000000;68.4100000;68.4600000;65.3000000;66.6900000;235152
ICE.BRN;D;20210520;000000;66.6300000;67.1700000;64.8000000;65.0500000;180066
ICE.BRN;D;20210521;000000;65.2200000;66.9400000;64.5700000;66.7300000;154474
ICE.BRN;D;20210523;000000;66.4400000;66.7200000;66.4400000;66.4600000;363
ICE.BRN;D;20210524;000000;66.4700000;68.6400000;66.4400000;68.4500000;118683
ICE.BRN;D;20210525;000000;68.4700000;68.9000000;67.8300000;68.6300000;93896
ICE.BRN;D;20210526;000000;68.5500000;69.1700000;67.8800000;68.6900000;113171
ICE.BRN;D;20210527;000000;68.6600000;69.2600000;67.9600000;69.2100000;139223
ICE.BRN;D;20210528;000000;69.4700000;69.7400000;68.5700000;69.0200000;183080
ICE.BRN;D;20210530;000000;68.9800000;69.1100000;68.8700000;68.9400000;290
ICE.BRN;D;20210531;000000;68.9300000;69.8200000;68.7500000;69.4600000;59625
ICE.BRN;D;20210601;000000;69.3900000;71.3400000;69.2900000;70.6300000;213854
ICE.BRN;D;20210602;000000;70.5500000;71.4800000;70.3500000;71.2000000;135464
ICE.BRN;D;20210603;000000;71.2700000;71.9900000;70.6600000;71.3900000;145411
ICE.BRN;D;20210604;000000;71.2500000;72.1700000;70.7300000;71.8200000;129108
ICE.BRN;D;20210606;000000;71.8200000;71.9600000;71.6800000;71.9500000;530
ICE.BRN;D;20210607;000000;71.9500000;72.2700000;71.1000000;71.5000000;121467
ICE.BRN;D;20210608;000000;71.4200000;72.4200000;70.7100000;72.0500000;164520
ICE.BRN;D;20210609;000000;72.1700000;72.8700000;71.8200000;72.0200000;137944
ICE.BRN;D;20210610;000000;72.0300000;72.9300000;70.9500000;72.4000000;191185
ICE.BRN;D;20210611;000000;72.4100000;73.0900000;71.8800000;72.6200000;144041
ICE.BRN;D;20210613;000000;72.7000000;72.8400000;72.5900000;72.7700000;808
ICE.BRN;D;20210614;000000;72.7600000;73.6400000;72.6200000;73.0700000;113422
ICE.BRN;D;20210615;000000;73.0300000;74.3300000;72.7900000;74.2700000;139179
ICE.BRN;D;20210616;000000;74.2600000;74.9600000;73.8600000;73.8700000;169164
ICE.BRN;D;20210617;000000;73.8000000;74.5000000;72.0100000;72.9900000;214819
ICE.BRN;D;20210618;000000;73.0000000;73.7600000;72.1800000;73.2200000;144117
ICE.BRN;D;20210620;000000;73.3300000;73.8100000;73.3100000;73.6700000;1076
ICE.BRN;D;20210621;000000;73.6700000;74.9500000;72.9800000;74.8400000;152867
ICE.BRN;D;20210622;000000;74.8800000;75.3000000;74.3200000;74.7400000;131164
ICE.BRN;D;20210623;000000;74.7500000;76.0200000;74.7000000;75.4100000;118862
ICE.BRN;D;20210624;000000;75.3000000;75.7800000;74.5100000;75.6000000;88034
ICE.BRN;D;20210625;000000;75.5400000;76.2100000;74.9500000;76.0100000;86426
ICE.BRN;D;20210627;000000;75.4100000;75.5200000;75.2700000;75.4800000;1059
ICE.BRN;D;20210628;000000;75.4900000;75.7700000;73.9300000;74.0100000;149627
ICE.BRN;D;20210629;000000;74.0800000;74.9900000;73.3600000;74.6700000;150024
ICE.BRN;D;20210630;000000;74.6000000;75.3500000;73.9300000;74.6700000;181915
ICE.BRN;D;20210701;000000;74.6900000;76.7400000;74.5500000;75.6100000;254159
ICE.BRN;D;20210702;000000;75.6400000;76.4300000;75.2100000;75.9700000;154138
ICE.BRN;D;20210704;000000;76.2300000;76.3000000;75.9700000;76.1400000;913
ICE.BRN;D;20210705;000000;76.1400000;77.2600000;75.7000000;77.1000000;109956
ICE.BRN;D;20210706;000000;77.0600000;77.8400000;74.1300000;74.9300000;292609
ICE.BRN;D;20210707;000000;74.6900000;75.9900000;72.6000000;73.3400000;271291
ICE.BRN;D;20210708;000000;73.3500000;74.4000000;72.1100000;74.3500000;195716
ICE.BRN;D;20210709;000000;74.3900000;75.8000000;73.8000000;75.5800000;141159
ICE.BRN;D;20210711;000000;75.7900000;75.8400000;75.5700000;75.6200000;1271
ICE.BRN;D;20210712;000000;75.6000000;75.7200000;74.2300000;75.2000000;142143
ICE.BRN;D;20210713;000000;75.2500000;76.6000000;74.9300000;76.3500000;144505
ICE.BRN;D;20210714;000000;76.2800000;76.7200000;73.7900000;74.5400000;225340
ICE.BRN;D;20210715;000000;74.5000000;74.5900000;73.1900000;73.2900000;187423
ICE.BRN;D;20210716;000000;73.1800000;74.0900000;72.3400000;73.3000000;180288
ICE.BRN;D;20210718;000000;72.8600000;73.3400000;72.6000000;73.0800000;3414
ICE.BRN;D;20210719;000000;73.0700000;73.2500000;67.7500000;68.7500000;340104
ICE.BRN;D;20210720;000000;68.9900000;69.7300000;67.4400000;68.6300000;204484
ICE.BRN;D;20210721;000000;68.9200000;72.3800000;68.6300000;72.2500000;176327
ICE.BRN;D;20210722;000000;72.2400000;73.9000000;71.7400000;73.6700000;138872
ICE.BRN;D;20210723;000000;73.5600000;74.2200000;73.3200000;74.1900000;94299
ICE.BRN;D;20210725;000000;74.1200000;74.5000000;74.0700000;74.4100000;839
ICE.BRN;D;20210726;000000;74.3700000;74.3700000;72.7500000;73.9700000;99292
ICE.BRN;D;20210727;000000;73.8800000;74.1900000;73.0800000;73.7900000;108246
ICE.BRN;D;20210728;000000;73.8000000;74.3400000;73.5200000;73.9000000;123829
ICE.BRN;D;20210729;000000;73.8900000;75.1500000;73.7000000;74.8400000;131954
ICE.BRN;D;20210730;000000;74.8100000;75.6500000;74.3900000;75.2200000;169817
ICE.BRN;D;20210801;000000;75.3900000;75.3900000;75.1000000;75.1200000;1022
ICE.BRN;D;20210802;000000;75.1400000;75.1600000;72.3100000;73.2400000;218368
ICE.BRN;D;20210803;000000;73.0800000;73.5500000;71.0500000;72.2800000;204978
ICE.BRN;D;20210804;000000;72.3500000;72.8300000;70.1100000;70.3100000;242580
ICE.BRN;D;20210805;000000;70.2700000;71.5000000;69.7500000;71.1800000;169572
ICE.BRN;D;20210806;000000;71.2000000;72.4300000;70.2800000;70.4900000;176436
ICE.BRN;D;20210808;000000;70.2600000;70.2600000;69.0500000;69.5500000;5575
ICE.BRN;D;20210809;000000;69.5800000;69.6700000;67.6000000;69.2000000;222814
ICE.BRN;D;20210810;000000;69.3500000;71.2400000;68.9400000;70.8600000;154731
ICE.BRN;D;20210811;000000;70.8300000;71.7200000;69.0700000;71.6200000;200295
ICE.BRN;D;20210812;000000;71.5700000;71.9000000;70.6700000;71.1500000;131417
ICE.BRN;D;20210813;000000;71.1200000;71.3800000;70.0000000;70.2500000;122040
ICE.BRN;D;20210815;000000;70.0500000;70.4500000;70.0000000;70.2400000;1015
ICE.BRN;D;20210816;000000;70.2400000;70.3900000;68.1400000;69.5700000;202799
ICE.BRN;D;20210817;000000;69.7700000;70.0000000;68.8200000;69.1100000;150846
ICE.BRN;D;20210818;000000;68.9600000;70.0400000;67.2300000;67.5000000;201722
ICE.BRN;D;20210819;000000;67.5700000;67.6400000;65.5700000;66.5600000;237901
ICE.BRN;D;20210820;000000;66.5400000;66.9300000;64.9400000;65.0000000;153178
ICE.BRN;D;20210822;000000;64.9700000;65.5600000;64.6000000;65.4400000;1164
ICE.BRN;D;20210823;000000;65.4400000;68.9000000;65.4400000;68.7800000;166021
ICE.BRN;D;20210824;000000;68.6600000;71.2700000;68.5300000;71.2000000;149514
ICE.BRN;D;20210825;000000;71.0000000;72.4200000;70.5000000;71.9300000;130857
ICE.BRN;D;20210826;000000;71.9400000;72.1300000;69.7700000;70.5200000;128996
ICE.BRN;D;20210827;000000;70.6100000;71.7500000;70.2300000;71.6700000;130871
ICE.BRN;D;20210829;000000;71.9800000;72.6900000;71.9800000;72.5800000;6398
ICE.BRN;D;20210830;000000;72.5800000;72.6000000;71.0200000;72.1100000;131831
ICE.BRN;D;20210831;000000;72.1600000;72.3600000;71.3700000;71.7000000;170433
ICE.BRN;D;20210901;000000;71.6800000;72.3800000;70.4200000;71.3100000;175260
